File: treedb_vector_partition_bench
Build ID: 6e601df17e91fc834d40505729b45018b8011783
Type: cpu
Time: 2026-08-09 14:09:15 HST
Duration: 18.33s, Total samples = 3.24s (17.67%)
Showing nodes accounting for 0.95s, 29.32% of 3.24s total
Dropped 235 nodes (cum <= 0.02s)
Showing top 60 nodes out of 291
      flat  flat%   sum%        cum   cum%
         0     0%  7.41%      0.37s 11.42%  github.com/snissn/gomap/TreeDB/collections.(*Collection).prepareColumnVectorGraphPhysicalRowReaderSourcesAtSnapshot
     0.01s  0.31%  7.72%      0.35s 10.80%  crypto/internal/fips140/sha256.(*Digest).Write
         0     0%  7.72%      0.34s 10.49%  crypto/internal/fips140/sha256.block
     0.34s 10.49% 18.21%      0.34s 10.49%  crypto/internal/fips140/sha256.blockSHANI
         0     0% 18.21%      0.33s 10.19%  github.com/hashicorp/raft.(*raftState).goFunc.func1
         0     0% 18.21%      0.32s  9.88%  github.com/snissn/gomap/TreeDB/collections.decodeVectorPartitionLifecycleCheckpointCanonicalWithContextV1
         0     0% 18.21%      0.31s  9.57%  github.com/snissn/gomap/TreeDB/collections.DecodeVectorPartitionManifestWithContextV1
         0     0% 18.21%      0.30s  9.26%  github.com/snissn/gomap/TreeDB/collections.vectorPartitionBuildingPromotionIdentityV1
     0.30s  9.26% 27.47%      0.30s  9.26%  internal/runtime/syscall/linux.Syscall6
     0.01s  0.31% 27.78%      0.30s  9.26%  runtime.systemstack
     0.01s  0.31% 28.09%      0.28s  8.64%  syscall.RawSyscall6
         0     0% 28.09%      0.24s  7.41%  github.com/hashicorp/raft.(*Raft).run
         0     0% 28.09%      0.24s  7.41%  github.com/snissn/gomap/TreeDB/collections.(*columnHNSWSearchPackPreparedView).scoreAndPushFrontierVisitedTile
     0.03s  0.93% 29.01%      0.23s  7.10%  encoding/json.uintEncoder
     0.01s  0.31% 29.32%      0.23s  7.10%  github.com/snissn/gomap/TreeDB/internal/vectorops.DotFloat32
         0     0% 29.32%      0.23s  7.10%  syscall.Syscall
