File: treedb_vector_partition_bench
Build ID: 6e601df17e91fc834d40505729b45018b8011783
Type: cpu
Time: 2026-08-09 14:06:33 HST
Duration: 27.53s, Total samples = 3.71s (13.47%)
Showing nodes accounting for 0.98s, 26.42% of 3.71s total
Dropped 187 nodes (cum <= 0.02s)
Showing top 60 nodes out of 353
      flat  flat%   sum%        cum   cum%
         0     0% 16.71%      0.34s  9.16%  github.com/snissn/gomap/TreeDB/collections.decodeVectorPartitionLifecycleCheckpointCanonicalWithContextV1
         0     0% 16.71%      0.33s  8.89%  github.com/snissn/gomap/TreeDB/collections.(*Collection).acquireColumnVectorGraphSharedPreparedSearch
         0     0% 16.71%      0.33s  8.89%  github.com/snissn/gomap/TreeDB/collections.(*Collection).openColumnVectorGraphPhysicalRowReaderAtSnapshot.func1
         0     0% 16.71%      0.33s  8.89%  github.com/snissn/gomap/TreeDB/collections.(*Collection).prepareColumnVectorGraphPhysicalRowReaderSourcesAtSnapshot
         0     0% 16.71%      0.33s  8.89%  github.com/snissn/gomap/TreeDB/collections.vectorPartitionBuildingPromotionIdentityV1
         0     0% 16.71%      0.31s  8.36%  github.com/hashicorp/raft.(*Raft).run
     0.31s  8.36% 25.07%      0.31s  8.36%  internal/runtime/syscall/linux.Syscall6
     0.01s  0.27% 25.34%      0.30s  8.09%  github.com/snissn/gomap/TreeDB/collections.(*columnHNSWSearchPackPreparedView).scoreAndPushFrontierVisitedTile
         0     0% 25.34%      0.30s  8.09%  github.com/snissn/gomap/TreeDB/collections.DecodeVectorPartitionManifestWithContextV1
         0     0% 25.34%      0.30s  8.09%  syscall.RawSyscall6
     0.03s  0.81% 26.15%      0.27s  7.28%  encoding/json.uintEncoder
         0     0% 26.15%      0.27s  7.28%  runtime.mcall
     0.01s  0.27% 26.42%      0.27s  7.28%  runtime.park_m
