File: treedb_vector_partition_bench
Build ID: 6e601df17e91fc834d40505729b45018b8011783
Type: cpu
Time: 2026-08-09 14:06:32 HST
Duration: 27.63s, Total samples = 3.71s (13.43%)
Showing nodes accounting for 0.97s, 26.15% of 3.71s total
Dropped 226 nodes (cum <= 0.02s)
Showing top 60 nodes out of 353
      flat  flat%   sum%        cum   cum%
         0     0%  9.16%      0.38s 10.24%  github.com/snissn/gomap/TreeDB/collections.(*Collection).prepareColumnVectorGraphPhysicalRowReaderSourcesAtSnapshot
         0     0%  9.16%      0.34s  9.16%  runtime.systemstack
     0.05s  1.35% 10.51%      0.33s  8.89%  encoding/json.uintEncoder
         0     0% 10.51%      0.33s  8.89%  github.com/hashicorp/raft.(*Raft).run
         0     0% 10.51%      0.33s  8.89%  github.com/snissn/gomap/TreeDB/collections.vectorPartitionBuildingPromotionIdentityV1
         0     0% 10.51%      0.32s  8.63%  github.com/snissn/gomap/TreeDB/collections.(*columnHNSWSearchPackPreparedView).scoreAndPushFrontierVisitedTile
         0     0% 10.51%      0.29s  7.82%  crypto/internal/fips140/sha256.(*Digest).Write
         0     0% 10.51%      0.29s  7.82%  crypto/internal/fips140/sha256.block
     0.29s  7.82% 18.33%      0.29s  7.82%  crypto/internal/fips140/sha256.blockSHANI
         0     0% 18.33%      0.28s  7.55%  github.com/snissn/gomap/TreeDB/collections.DecodeVectorPartitionManifestWithContextV1
         0     0% 18.33%      0.28s  7.55%  github.com/snissn/gomap/TreeDB/collections.decodeVectorPartitionLifecycleCheckpointCanonicalWithContextV1
     0.28s  7.55% 25.88%      0.28s  7.55%  internal/runtime/syscall/linux.Syscall6
         0     0% 25.88%      0.26s  7.01%  github.com/snissn/gomap/TreeDB/internal/vectorops.DotFloat32IndexedPrevalidated
         0     0% 25.88%      0.26s  7.01%  github.com/snissn/gomap/TreeDB/internal/vectorops.dotFloat32IndexedPrevalidated
     0.01s  0.27% 26.15%      0.26s  7.01%  github.com/snissn/gomap/TreeDB/internal/vectorops.dotFloat32IndexedScalar
