File: treedb_vector_partition_bench
Build ID: 6e601df17e91fc834d40505729b45018b8011783
Type: cpu
Time: 2026-08-09 14:10:09 HST
Duration: 62.05s, Total samples = 4.89s ( 7.88%)
Showing nodes accounting for 0.96s, 19.63% of 4.89s total
Dropped 348 nodes (cum <= 0.02s)
Showing top 60 nodes out of 302
      flat  flat%   sum%        cum   cum%
     0.01s   0.2% 15.34%      0.40s  8.18%  github.com/snissn/gomap/TreeDB/collections.(*Collection).newColumnVectorGraphTypedColumnVectorSource
         0     0% 15.34%      0.40s  8.18%  github.com/snissn/gomap/TreeDB/collections.(*Collection).openColumnVectorGraphTypedColumnVectorSourceForReader
     0.02s  0.41% 15.75%      0.40s  8.18%  runtime.findRunnable
         0     0% 15.75%      0.39s  7.98%  github.com/snissn/gomap/TreeDB/collections.(*Collection).openColumnVectorGraphAdjacencyStateSourcesForReader
         0     0% 15.75%      0.39s  7.98%  github.com/snissn/gomap/TreeDB/collections.(*VectorPartitionLocalSearcherV1).SearchWithOptionsV1
         0     0% 15.75%      0.39s  7.98%  github.com/snissn/gomap/TreeDB/collections.newColumnVectorGraphAdjacencyStateDirectSourceFromRoot
         0     0% 15.75%      0.39s  7.98%  github.com/snissn/gomap/TreeDB/collections.openColumnVectorGraphAdjacencyStateSourcesFromRoot
         0     0% 15.75%      0.39s  7.98%  github.com/snissn/gomap/TreeDB/nativewire.searchVectorPartitionDirectV1
         0     0% 15.75%      0.38s  7.77%  github.com/snissn/gomap/TreeDB/collections.canonicalVectorPartitionLifecycleCheckpointWithContextV1
         0     0% 15.75%      0.37s  7.57%  syscall.RawSyscall6
     0.10s  2.04% 17.79%      0.35s  7.16%  github.com/snissn/gomap/TreeDB/collections.(*columnHNSWSearchPackPreparedView).searchCosineWithContext
     0.09s  1.84% 19.63%      0.35s  7.16%  runtime.selectgo
